host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_has_profile_pic,host_identity_verified
425662429,Bria,02-10-2021,"Dallas, Texas, United States",within an hour,100,91,TRUE,Old East Dallas,0,TRUE,FALSE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
36231865,Anna,19-06-2015,"San Antonio, Texas, United States",within an hour,100,100,TRUE,Northeast Side,10,TRUE,TRUE
,,,,,,,,,,,
96372317,Ajay,23-09-2016,"Rowlett, Texas, United States",within an hour,100,86,TRUE,,0,TRUE,TRUE
34938695,Kelly,03-06-2015,"Dallas, Texas, United States",within an hour,100,100,TRUE,Oak Cliff,0,TRUE,FALSE
,,,,,,,,,,,
,,,,,,,,,,,
417152908,Paka,06-08-2021,"Federal Way, Washington, United States",within an hour,100,96,TRUE,Northeast Dallas,3,TRUE,TRUE
77800475,Jeff,14-06-2016,"Dallas, Texas, United States",within an hour,100,100,TRUE,Oak Lawn,0,TRUE,TRUE
426266783,Mary,06-10-2021,US,within an hour,100,96,TRUE,West Dallas,0,TRUE,TRUE
56072031,Demarquis,25-01-2016,"El Dorado, Arkansas, United States",within a few hours,90,83,TRUE,Dallas Downtown Historic District,0,TRUE,TRUE
,,,,,,,,,,,
118929334,Jai,03-03-2017,"Dallas, Texas, United States",within an hour,93,93,TRUE,,0,TRUE,TRUE
,,,,,,,,,,,
63628795,Essence,19-03-2016,"Dallas, Texas, United States",within an hour,70,91,TRUE,Oak Cliff,0,TRUE,FALSE
,,,,,,,,,,,
,,,,,,,,,,,
75557070,Fernando,03-06-2016,"Dallas, Texas, United States",within an hour,100,98,TRUE,Oak Cliff,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
423036404,Bunny + Main,14-09-2021,CA,within a few hours,100,94,TRUE,West Dallas,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
113587036,Jake & Oliver,27-01-2017,"Dallas, Texas, United States",within an hour,100,98,TRUE,Oak Lawn,0,TRUE,TRUE
,,,,,,,,,,,
426968970,GoCrumbs,11-10-2021,"Dallas, Texas, United States",within an hour,100,100,TRUE,Casa View,1,TRUE,TRUE
,,,,,,,,,,,
58468414,Michael,12-02-2016,"Dallas, Texas, United States",within an hour,100,95,TRUE,Old East Dallas,0,TRUE,TRUE
,,,,,,,,,,,
421795477,King,05-09-2021,"Dallas, Texas, United States",within an hour,100,94,TRUE,Old East Dallas,1,TRUE,TRUE
,,,,,,,,,,,
406188208,Augusta,09-06-2021,"Dallas, Texas, United States",within an hour,100,97,TRUE,Los Robles,3,TRUE,TRUE
,,,,,,,,,,,
427431300,Valentina,14-10-2021,US,within an hour,100,100,TRUE,Old East Dallas,9,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
6638717,Empyreal,29-05-2013,"Dallas, Texas, United States",within an hour,100,100,TRUE,,2,TRUE,TRUE
,,,,,,,,,,,
96360120,Javier,22-09-2016,"Manitou Springs, Colorado, United States",within an hour,100,95,TRUE,Far North Dallas,0,TRUE,TRUE
238615896,Nancy,23-01-2019,"Lubbock, Texas, United States",within a few hours,100,95,TRUE,Wilshire Heights,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
58632189,Suzanne,13-02-2016,"Memphis, Tennessee, United States",within an hour,90,100,TRUE,Old East Dallas,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
428123350,Lo,19-10-2021,"Dallas, Texas, United States",within an hour,100,73,TRUE,Dallas Downtown Historic District,1,TRUE,TRUE
,,,,,,,,,,,
345780100,Kay,09-05-2020,"Westwego, Louisiana, United States",within a day,70,96,TRUE,Old East Dallas,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
257620136,Mercy,23-04-2019,"Dallas, Texas, United States",within an hour,100,100,TRUE,Old East Dallas,2,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
103331883,Candace,11-11-2016,"Dallas, Texas, United States",within an hour,100,98,TRUE,,0,TRUE,TRUE
214636462,Lakucheza,10-09-2018,"Dallas, Texas, United States",within an hour,100,97,TRUE,Victory Park,1,TRUE,TRUE
232237708,Tiana,24-12-2018,"Dallas, Texas, United States",within an hour,100,93,TRUE,Buckner Terrace / Everglade Park,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
281488242,Kazeem,01-08-2019,"Dallas, Texas, United States",within an hour,100,100,TRUE,South Dallas,5,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
30677987,Gabrielle,06-04-2015,"Queens, New York, United States",within an hour,100,100,TRUE,South Dallas,0,TRUE,TRUE
429659675,Jah Studios,30-10-2021,US,within an hour,90,91,TRUE,Old East Dallas,0,TRUE,TRUE
,,,,,,,,,,,
67750270,Tyler,18-04-2016,"Argyle, Texas, United States",within an hour,100,100,TRUE,Kessler,0,TRUE,TRUE
429856509,Flair,01-11-2021,"Dallas, Texas, United States",within an hour,100,100,TRUE,Dallas Downtown Historic District,0,TRUE,TRUE
98434381,Sarah,06-10-2016,"Dallas, Texas, United States",within a few hours,100,100,TRUE,Old East Dallas,0,TRUE,TRUE
73837114,Mandy,24-05-2016,"Dallas, Texas, United States",within an hour,100,100,TRUE,Old East Dallas,4,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
11756632,Nicolas,29-01-2014,"Oak Point, Texas, United States",within an hour,100,94,TRUE,North Dallas,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
428865814,Michael,24-10-2021,"Dallas, Texas, United States",within a day,100,100,TRUE,Kessler,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
255631498,Marshall,13-04-2019,"Flower Mound, Texas, United States",within an hour,100,94,TRUE,Midtown,3,TRUE,TRUE
315410655,Alisha And Oscar,07-12-2019,US,within an hour,100,97,TRUE,Oak Cliff,1,TRUE,TRUE
,,,,,,,,,,,
99278502,Mia,11-10-2016,"Dallas, Texas, United States",within an hour,100,100,TRUE,West Dallas,1,TRUE,FALSE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
338035606,Dereck,21-02-2020,"Houston, Texas, United States",within an hour,100,92,TRUE,Kessler,0,TRUE,TRUE
200596561,Adrianna,07-07-2018,US,within an hour,100,100,TRUE,Cedars,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
431470852,Raul,11-11-2021,"Dallas, Texas, United States",within a few hours,100,100,TRUE,Northwest Dallas,0,TRUE,FALSE
,,,,,,,,,,,
,,,,,,,,,,,
334800981,Joseph,09-02-2020,"Dallas, Texas, United States",within an hour,98,99,TRUE,Old East Dallas,7,TRUE,FALSE
,,,,,,,,,,,
432032580,Ab,15-11-2021,US,within an hour,100,100,TRUE,Oak Lawn,0,TRUE,TRUE
211530620,Brianna,24-08-2018,"Dallas, Texas, United States",within an hour,100,100,TRUE,Old East Dallas,1,TRUE,TRUE
432057603,Diedra,15-11-2021,US,within an hour,100,100,TRUE,Victory Park,1,TRUE,TRUE
,,,,,,,,,,,
22255852,Ryan,07-10-2014,"Dallas, Texas, United States",within an hour,100,100,TRUE,Northwest Dallas,2,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
117880416,Jonathan,24-02-2017,"Richardson, Texas, United States",within an hour,100,88,TRUE,Northwest Dallas,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
429952199,Kayli,01-11-2021,"Dallas, Texas, United States",within an hour,100,98,TRUE,Old East Dallas,1,TRUE,TRUE
374670018,Jeffery,06-11-2020,US,within an hour,80,100,TRUE,Brookfield Estates,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
432890138,Cyrous,21-11-2021,US,within a few hours,100,83,TRUE,White Rock Hills,0,TRUE,FALSE
432900532,Brenda,21-11-2021,"Mesquite, Texas, United States",within an hour,100,100,TRUE,Oak Cliff,0,TRUE,TRUE
433049264,Claudia,22-11-2021,US,within an hour,100,100,TRUE,,0,TRUE,TRUE
,,,,,,,,,,,
417355667,Shelbi,07-08-2021,"Odessa, Texas, United States",within an hour,70,100,TRUE,Old East Dallas,0,TRUE,TRUE
259327790,Jair,02-05-2019,"Dallas, Texas, United States",within an hour,100,95,TRUE,West Dallas,1,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
386936170,Elijah,01-02-2021,"Grand Prairie, Texas, United States",within an hour,100,100,TRUE,Old East Dallas,0,TRUE,TRUE
433219492,Dazilli,23-11-2021,"Dallas, Texas, United States",within an hour,100,100,TRUE,Oak Lawn,0,TRUE,TRUE
,,,,,,,,,,,
135272177,AyaB,15-06-2017,"Dallas, Texas, United States",within an hour,100,98,TRUE,North Dallas,0,TRUE,TRUE
,,,,,,,,,,,
390812133,Essence,02-03-2021,"Texas, United States",within an hour,100,99,TRUE,Las Colinas,1,TRUE,TRUE
426943409,Yong,11-10-2021,"McKinney, Texas, United States",within an hour,100,98,TRUE,West Dallas,0,TRUE,TRUE
86596540,Soufiane,28-07-2016,"Fort Worth, Texas, United States",within an hour,100,100,TRUE,Lake Country,1,TRUE,FALSE
,,,,,,,,,,,
433845438,Radmila,28-11-2021,"Dallas, Texas, United States",within an hour,100,100,TRUE,Buckner Terrace / Everglade Park,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
429328302,Mj,28-10-2021,"Arlington, Texas, United States",within an hour,100,100,TRUE,Old East Dallas,3,TRUE,TRUE
434105864,Melissa,30-11-2021,US,within an hour,100,100,TRUE,Lower Greenville,0,TRUE,FALSE
,,,,,,,,,,,
,,,,,,,,,,,
405564117,Kay,06-06-2021,US,within an hour,100,97,TRUE,Lower Greenville,1,FALSE,TRUE
,,,,,,,,,,,
93210061,Benjamin,02-09-2016,"Dallas, Texas, United States",within an hour,100,100,TRUE,,0,TRUE,FALSE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
419552163,Jump Street,22-08-2021,"Georgetown, South Carolina, United States",within an hour,100,100,TRUE,Old East Dallas,0,TRUE,TRUE
51318032,Brian,14-12-2015,"Dallas, Texas, United States",within an hour,100,100,TRUE,Dallas Downtown Historic District,1,TRUE,TRUE
275535,Jason,31-10-2010,"New Orleans, Louisiana, United States",within an hour,100,100,TRUE,Oak Cliff,2,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
252668287,Clinton,01-04-2019,"Dallas, Texas, United States",within an hour,100,100,TRUE,West Dallas,1,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
435135471,Carmen,07-12-2021,"Dallas, Texas, United States",within an hour,100,100,TRUE,Kessler,0,TRUE,TRUE
258350158,Daniel,27-04-2019,"Dallas, Texas, United States",within an hour,100,100,TRUE,,0,TRUE,FALSE
429398708,Gerardo,28-10-2021,US,within a day,100,92,TRUE,Lower Greenville,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
239388558,Kevin,27-01-2019,"Dallas, Texas, United States",within an hour,90,89,TRUE,Oak Lawn,0,FALSE,FALSE
,,,,,,,,,,,
,,,,,,,,,,,
30312506,Martins,30-03-2015,"Katy, Texas, United States",within an hour,100,99,TRUE,South Side,5,TRUE,TRUE
435586695,Michelle,11-12-2021,US,within an hour,100,99,TRUE,Oak Cliff,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
72403309,Leticia,16-05-2016,"Dallas, Texas, United States",within a few hours,90,88,TRUE,Oak Lawn,1,TRUE,FALSE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
111175151,Mira,12-01-2017,"Dallas, Texas, United States",within an hour,100,98,TRUE,Sundance Square,0,TRUE,FALSE
50457943,Annie,03-12-2015,"Pearland, Texas, United States",within an hour,100,94,TRUE,Cedars,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
436426862,June,17-12-2021,"Dallas, Texas, United States",within an hour,100,96,TRUE,Design District,1,TRUE,TRUE
410121652,Jennifer,30-06-2021,"Dallas, Texas, United States",within an hour,100,100,TRUE,Kessler,0,FALSE,FALSE
,,,,,,,,,,,
356182523,Nicole,13-07-2020,"Dallas, Texas, United States",within an hour,100,99,TRUE,South Dallas,6,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
105617354,Samantha,29-11-2016,"Dallas, Texas, United States",within an hour,100,100,TRUE,Northwest Dallas,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
110669639,Jizzle,09-01-2017,"DeSoto, Texas, United States",within an hour,100,100,TRUE,Oak Cliff,0,TRUE,TRUE
417413266,Fredricka,08-08-2021,US,within an hour,100,100,TRUE,Old East Dallas,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
130192769,L G,13-05-2017,"Dallas, Texas, United States",within an hour,100,99,TRUE,Frisco Sports Complex,2,TRUE,TRUE
423091354,J&V,15-09-2021,"Dallas, Texas, United States",within an hour,100,86,TRUE,Woodhaven,14,TRUE,TRUE
408466108,Nick,22-06-2021,"Dallas, Texas, United States",within a few hours,100,93,TRUE,Oak Lawn,0,TRUE,TRUE
437293407,Brit,24-12-2021,"Dallas, Texas, United States",within an hour,100,100,TRUE,Kessler,3,TRUE,TRUE
,,,,,,,,,,,
138146136,Eduardo,02-07-2017,"Dallas, Texas, United States",within an hour,100,100,TRUE,South Baton Rouge,1,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
437023876,Mark And Candy,22-12-2021,"Dallas, Texas, United States",within an hour,90,97,TRUE,Old East Dallas,2,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
420194300,Tiffany,26-08-2021,"PECK SLIP, New York, United States",within an hour,100,91,TRUE,Peak's Suburban Addition,1,TRUE,TRUE
116574163,Caelon,15-02-2017,"Shelby County, Tennessee, United States",within an hour,95,100,TRUE,Knox / Henderson,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
350174947,Lieu,15-06-2020,"Carrollton, Texas, United States",within an hour,100,100,TRUE,,0,TRUE,TRUE
136978263,Classic Stay,25-06-2017,"Los Angeles, California, United States",within an hour,90,99,TRUE,Culver - West,3,TRUE,TRUE
432284296,Trophy Of Grace Twyla,17-11-2021,"Red Oak, Texas, United States",within an hour,100,100,TRUE,Dallas Downtown Historic District,1,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
49272752,David And Carolyn,17-11-2015,"Dallas, Texas, United States",within an hour,100,100,TRUE,Oak Cliff,1,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
204896127,Corey,25-07-2018,"Schererville, Indiana, United States",within an hour,100,100,TRUE,,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
65740216,Dominique,04-04-2016,"Heath, Texas, United States",within an hour,100,98,TRUE,Old East Dallas,0,TRUE,FALSE
76969663,Sean,10-06-2016,"Mansfield, Texas, United States",within an hour,100,94,TRUE,Old East Dallas,2,TRUE,TRUE
47856403,Omar,31-10-2015,"Fayetteville, Arkansas, United States",within an hour,100,98,TRUE,Oak Lawn,0,TRUE,TRUE
439575238,Twills,08-01-2022,"Dallas, Texas, United States",within an hour,100,100,TRUE,Cedars,0,TRUE,TRUE
439770137,Respiro Properties,09-01-2022,"Texas, United States",within an hour,100,98,TRUE,West Dallas,1,TRUE,TRUE
437711294,Jay,27-12-2021,US,within an hour,100,100,TRUE,,0,TRUE,TRUE
81283655,Haus,02-07-2016,"San Diego, California, United States",within an hour,100,96,TRUE,Keystone Islands,17,TRUE,TRUE
132557451,Donald,29-05-2017,"Fort Worth, Texas, United States",within an hour,100,99,TRUE,Fairway Bend/Fossil Park/Fossil Creek ,2,TRUE,TRUE
393547316,HomeSolutions,21-03-2021,"Dallas, Texas, United States",within an hour,100,100,TRUE,,0,TRUE,FALSE
324948104,Amir,06-01-2020,"Dallas, Texas, United States",within an hour,100,100,TRUE,,0,TRUE,TRUE
64056390,Fonte,22-03-2016,"Dallas, Texas, United States",within an hour,100,100,TRUE,Cedars,0,TRUE,TRUE
421058500,Cam,01-09-2021,"Dallas, Texas, United States",within an hour,96,95,TRUE,Vickery Meadow,2,TRUE,TRUE
56683939,Marco,30-01-2016,"Dallas, Texas, United States",within an hour,100,99,TRUE,Lower Greenville,5,TRUE,TRUE
1839685,Blessed Journeys,01-03-2012,"Acworth, Georgia, United States",within an hour,100,100,TRUE,Meadow Hill Estates,19,TRUE,TRUE
21648592,Brad,22-09-2014,"Dallas, Texas, United States",within an hour,100,100,TRUE,Kessler,0,TRUE,TRUE
361789492,Deion,11-08-2020,US,within an hour,100,100,TRUE,Dallas Downtown Historic District,0,FALSE,FALSE
442285612,Wayne,26-01-2022,"Dallas, Texas, United States",within an hour,100,96,TRUE,Pleasant Grove,0,TRUE,TRUE
34855522,Randa,02-06-2015,"Dallas, Texas, United States",within an hour,100,96,TRUE,Oak Lawn,0,TRUE,FALSE
189991077,Waseem,16-05-2018,"Plano, Texas, United States",within an hour,100,100,TRUE,Old East Dallas,2,TRUE,TRUE
442994570,Todd,31-01-2022,"Dallas, Texas, United States",within an hour,100,100,TRUE,Lower Greenville,0,TRUE,FALSE
99262112,Paul,11-10-2016,"Lewisville, Texas, United States",within an hour,100,99,TRUE,West Dallas,0,TRUE,TRUE
414586156,VibeCasa,22-07-2021,"Saint Paul, Minnesota, United States",within an hour,100,92,TRUE,Far North Dallas,0,TRUE,TRUE
264978978,Aissata,29-05-2019,"Dallas, Texas, United States",within an hour,100,100,TRUE,Far North Dallas,0,TRUE,TRUE
443481271,Luxe,03-02-2022,"Dallas, Texas, United States",within an hour,100,96,TRUE,Design District,0,TRUE,TRUE
439151219,Brown Girl Around,05-01-2022,"Red Oak, Texas, United States",within an hour,100,98,TRUE,,1,TRUE,TRUE
444667471,William & Mj,11-02-2022,US,within an hour,100,100,TRUE,Old East Dallas,0,TRUE,TRUE
137613270,Royce,29-06-2017,"Los Angeles, California, United States",within an hour,100,100,TRUE,Oak Lawn,1,TRUE,TRUE
441364960,EA Housing,20-01-2022,"Dallas, Texas, United States",within an hour,100,100,TRUE,East Arlington,27,TRUE,TRUE
294539121,Land & Shore,13-09-2019,"San Diego County, California, United States",within an hour,98,99,TRUE,Leucadia,30,TRUE,TRUE
31746895,Charles,22-04-2015,"Dallas, Texas, United States",within an hour,100,100,TRUE,Paraiso Escondido,25,TRUE,TRUE
75124618,Ann,01-06-2016,"Richardson, Texas, United States",within an hour,96,100,TRUE,Legacy Town Center North,6,TRUE,TRUE
446685549,Freelight Properties,24-02-2022,"Dallas, Texas, United States",within an hour,100,100,TRUE,Lower Greenville,0,TRUE,TRUE
83342494,Rachel,12-07-2016,"Frisco, Texas, United States",within an hour,100,94,TRUE,Central Carrollton,0,TRUE,TRUE
260678363,Madyson,08-05-2019,"Denver, Colorado, United States",within an hour,100,97,TRUE,Cole,0,TRUE,TRUE
6298294,David,09-05-2013,"Dallas, Texas, United States",within an hour,100,97,TRUE,Far North Dallas,2,TRUE,TRUE
409322291,Pamela,26-06-2021,"Spring Mill, Kentucky, United States",within an hour,70,97,TRUE,Deerwood,0,FALSE,TRUE
148674697,Ngocmy,01-09-2017,"Plano, Texas, United States",within an hour,100,100,TRUE,Oak Lawn,0,TRUE,TRUE
450089260,Jolenne,17-03-2022,"Dallas, Texas, United States",within an hour,100,100,TRUE,,0,TRUE,TRUE
346671096,Seyi,18-05-2020,"Arlington, Texas, United States",within an hour,100,100,TRUE,Cedar Crest,0,TRUE,TRUE
18978230,Rita,27-07-2014,"Denver, Colorado, United States",within an hour,100,100,TRUE,Lower Greenville,0,TRUE,TRUE
56191133,Select,26-01-2016,"Dallas, Texas, United States",within an hour,100,86,TRUE,Old East Dallas,1,TRUE,TRUE
391022110,Raliat,03-03-2021,"Houston, Texas, United States",within an hour,100,100,TRUE,Northwest Houston,5,TRUE,TRUE
47669291,Claudia,28-10-2015,"Brashear, Texas, United States",within an hour,100,100,TRUE,Old East Dallas,0,TRUE,FALSE
285349294,Sierra And Justin,13-08-2019,"Atlanta, Georgia, United States",within an hour,100,96,TRUE,Southeast Austin,5,TRUE,TRUE
426411204,Richard,07-10-2021,"Glenn Heights, Texas, United States",within an hour,100,96,TRUE,Beckley Club Estates,1,TRUE,TRUE
340642119,Michael,07-03-2020,"Yorba Linda, California, United States",within an hour,100,100,TRUE,Koolauloa,0,TRUE,TRUE
388306138,Dion,12-02-2021,"Westland, Michigan, United States",within an hour,100,100,TRUE,Vickery Meadow,0,FALSE,FALSE
106289693,Vello,05-12-2016,"Metairie, Louisiana, United States",within an hour,100,98,TRUE,Seventh Ward,110,TRUE,TRUE
388581612,Luxury,14-02-2021,"Killeen, Texas, United States",within an hour,100,98,TRUE,South Creek,6,TRUE,TRUE
441399606,Essential Xscapes,20-01-2022,"Bloomfield Hills, Michigan, United States",within an hour,100,95,TRUE,Poppleton,4,TRUE,TRUE
81945722,Mike,05-07-2016,"Dallas, Texas, United States",within an hour,100,100,TRUE,Dallas Downtown Historic District,0,TRUE,TRUE
18761492,Dunyha,23-07-2014,"Houston, Texas, United States",within an hour,100,97,TRUE,Hyde Park,20,TRUE,TRUE
59665128,Tal,20-02-2016,"Dallas, Texas, United States",,,71,TRUE,,2,TRUE,TRUE
423286278,Helena,16-09-2021,"San Antonio, Texas, United States",within an hour,100,100,TRUE,Far West Side,0,TRUE,TRUE
457601447,H?ng Th??2022-05-05,VN,within an hour,100,100,FALSE,Far North Dallas,0,TRUE,TRUE,
190587950,A L T,20-05-2018,"Millbrae, California, United States",within an hour,100,96,TRUE,North Long Beach,2,TRUE,TRUE
243930927,Yvory,18-02-2019,"Dallas, Texas, United States",within an hour,100,93,TRUE,Las Colinas,21,TRUE,TRUE
45238180,Gary,27-09-2015,"Dallas, Texas, United States",within an hour,100,68,TRUE,,2,TRUE,TRUE
50475880,Samuel,03-12-2015,"Richardson, Texas, United States",within an hour,100,94,TRUE,,3,TRUE,FALSE
364349611,Amy,25-08-2020,US,within an hour,100,100,TRUE,,1,TRUE,FALSE
215222846,Nicole,13-09-2018,"Dallas, Texas, United States",within an hour,100,94,TRUE,,1,TRUE,FALSE
35540759,Kevin,11-06-2015,"Dallas, Texas, United States",within an hour,90,93,TRUE,,0,TRUE,TRUE
22531629,Jeff,14-10-2014,"Dallas, Texas, United States",within an hour,100,100,TRUE,,1,TRUE,TRUE
12548381,Jordan,24-02-2014,"Carrollton, Texas, United States",within an hour,100,84,TRUE,Southwest Carrollton,0,TRUE,TRUE
4313579,Peter & Emmy,03-12-2012,"Dallas, Texas, United States",within a day,100,64,TRUE,,2,TRUE,TRUE
429330474,Mikel,28-10-2021,"Dallas, Texas, United States",within an hour,100,100,TRUE,,2,TRUE,TRUE
20723063,Vlad,30-08-2014,"Carrollton, Texas, United States",within an hour,100,59,TRUE,Rollingwood Estates,3,TRUE,TRUE
404203993,Fifth Wheel,29-05-2021,US,within an hour,88,97,TRUE,,0,TRUE,TRUE
60107124,Kandice,23-02-2016,"Heath, Texas, United States",within an hour,96,98,TRUE,Meadowdale,5,TRUE,TRUE
407484853,Relax Away Rentals,16-06-2021,"Chicago, Illinois, United States",within an hour,100,100,TRUE,South Tempe,2,TRUE,TRUE
213565028,The Key,04-09-2018,"DFW Airport, Texas, United States",within an hour,100,100,TRUE,Valley Ranch,0,TRUE,TRUE
44193208,Jennifer,14-09-2015,"Rowlett, Texas, United States",within an hour,100,100,TRUE,,3,TRUE,TRUE
17911095,Daleena,10-07-2014,"Dallas, Texas, United States",within an hour,100,99,TRUE,Northwest Park,1,TRUE,TRUE
120956683,Johnny,15-03-2017,"Dallas, Texas, United States",within an hour,100,100,TRUE,Las Colinas,3,TRUE,TRUE
294433201,Christopher,12-09-2019,US,within an hour,100,98,TRUE,,0,TRUE,FALSE
20656729,Megan,28-08-2014,"Dallas, Texas, United States",within an hour,100,96,TRUE,,2,TRUE,TRUE
38220560,Johan,12-07-2015,"Irving, Texas, United States",within a few hours,100,100,TRUE,,1,TRUE,TRUE
379822620,Howard & Pamela,12-12-2020,"Garland, Texas, United States",within an hour,100,94,TRUE,,0,TRUE,FALSE
414540856,Sergio,22-07-2021,"Garland, Texas, United States",within an hour,100,99,TRUE,,0,TRUE,TRUE
441597951,Charles,22-01-2022,"Wylie, Texas, United States",within an hour,100,100,TRUE,,0,TRUE,TRUE
19755811,Luis,09-08-2014,"Frisco, Texas, United States",within an hour,100,100,TRUE,,11,TRUE,TRUE
26113239,Otilio,14-01-2015,"Richardson, Texas, United States",within an hour,87,95,TRUE,,2,TRUE,TRUE
87601651,Roy,02-08-2016,"Dallas, Texas, United States",within an hour,100,94,TRUE,Hunters Ridge,20,TRUE,TRUE
232538005,Steven,26-12-2018,"Garland, Texas, United States",within an hour,100,99,TRUE,Meadowdale,0,TRUE,TRUE
44040536,Bryan And Malika,12-09-2015,"Dallas, Texas, United States",within an hour,100,100,TRUE,,2,TRUE,TRUE
135664224,Salim,18-06-2017,"Dallas, Texas, United States",within a day,67,97,TRUE,,3,TRUE,FALSE
2592644,Mike & Adriana,10-06-2012,"Dallas, Texas, United States",within an hour,100,98,TRUE,,2,TRUE,TRUE
247630538,Sean,08-03-2019,"Cedar Hill, Texas, United States",within an hour,100,94,TRUE,Las Colinas,3,TRUE,TRUE
33108060,Shay & Dell,11-05-2015,"Dallas, Texas, United States",within an hour,100,98,TRUE,Flatlands,1,TRUE,TRUE
426065191,James,05-10-2021,US,within an hour,100,100,TRUE,,0,TRUE,FALSE
42875162,Jenna,30-08-2015,"Irving, Texas, United States",within an hour,100,98,TRUE,,4,TRUE,TRUE
154892174,Lillian,16-10-2017,"Duncanville, Texas, United States",within an hour,100,100,TRUE,,1,TRUE,TRUE
